sample_id,source_frame,relative_frame_path,label,split,video_id,frame_stem,face_id,face_id_scope,faces_in_frame,left_eye_detected,right_eye_detected,left_eye_path,right_eye_path,combined_eye_path,debug_path,landmarks_path,left_bbox_x1,left_bbox_y1,left_bbox_x2,left_bbox_y2,right_bbox_x1,right_bbox_y1,right_bbox_x2,right_bbox_y2,combined_bbox_x1,combined_bbox_y1,combined_bbox_x2,combined_bbox_y2,left_eye_width_px,left_eye_height_px,right_eye_width_px,right_eye_height_px,left_iris_landmarks_available,right_iris_landmarks_available,left_iris_visible_estimate,right_iris_visible_estimate,landmark_count,status,error,processing_ms,canonical_status,resolved_eye_path,canonical_sample_id,original_sample_id
854d3ee090e1536f,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00510.jpg,Real/train/real_train_00510.jpg,real,train,real_train,real_train_00510,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00510__face_00.jpg,real/train/right/real_train/real_train_00510__face_00.jpg,real/train/combined/real_train/real_train_00510__face_00.jpg,real/train/debug/real_train/real_train_00510__debug.jpg,real/train/landmarks/real_train/real_train_00510__face_00.npz,321.0,171.0,357.0,189.0,269.0,176.0,307.0,194.0,253.0,167.0,373.0,198.0,36.0,18.0,38.0,18.0,True,True,True,True,478,OK,,403.62,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00510__face_00.jpg,854d3ee090e1536f,854d3ee090e1536f
b81e92ca05d8ae71,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00511.jpg,Real/train/real_train_00511.jpg,real,train,real_train,real_train_00511,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00511__face_00.jpg,real/train/right/real_train/real_train_00511__face_00.jpg,real/train/combined/real_train/real_train_00511__face_00.jpg,real/train/debug/real_train/real_train_00511__debug.jpg,real/train/landmarks/real_train/real_train_00511__face_00.npz,324.0,123.0,351.0,136.0,282.0,124.0,312.0,138.0,270.0,120.0,363.0,141.0,27.0,13.0,30.0,14.0,True,True,True,True,478,OK,,465.97,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00511__face_00.jpg,b81e92ca05d8ae71,b81e92ca05d8ae71
6bc5e37f57787bb8,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00512.jpg,Real/train/real_train_00512.jpg,real,train,real_train,real_train_00512,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00512__face_00.jpg,real/train/right/real_train/real_train_00512__face_00.jpg,real/train/combined/real_train/real_train_00512__face_00.jpg,real/train/debug/real_train/real_train_00512__debug.jpg,real/train/landmarks/real_train/real_train_00512__face_00.npz,924.0,411.0,1057.0,473.0,734.0,413.0,877.0,474.0,676.0,400.0,1115.0,485.0,133.0,62.0,143.0,61.0,True,True,True,True,478,OK,,603.36,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00512__face_00.jpg,6bc5e37f57787bb8,6bc5e37f57787bb8
1aebab1173da6391,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00513.jpg,Real/train/real_train_00513.jpg,real,train,real_train,real_train_00513,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00513__face_00.jpg,real/train/right/real_train/real_train_00513__face_00.jpg,real/train/combined/real_train/real_train_00513__face_00.jpg,real/train/debug/real_train/real_train_00513__debug.jpg,real/train/landmarks/real_train/real_train_00513__face_00.npz,446.0,173.0,489.0,191.0,391.0,165.0,430.0,184.0,373.0,160.0,507.0,196.0,43.0,18.0,39.0,19.0,True,True,True,True,478,OK,,432.93,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00513__face_00.jpg,1aebab1173da6391,1aebab1173da6391
90d5488e32773f0b,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00514.jpg,Real/train/real_train_00514.jpg,real,train,real_train,real_train_00514,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00514__face_00.jpg,real/train/right/real_train/real_train_00514__face_00.jpg,real/train/combined/real_train/real_train_00514__face_00.jpg,real/train/debug/real_train/real_train_00514__debug.jpg,real/train/landmarks/real_train/real_train_00514__face_00.npz,453.0,151.0,488.0,169.0,399.0,149.0,438.0,164.0,383.0,145.0,504.0,173.0,35.0,18.0,39.0,15.0,True,True,True,True,478,OK,,442.82,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00514__face_00.jpg,90d5488e32773f0b,90d5488e32773f0b
1151dec9d8b3488f,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00515.jpg,Real/train/real_train_00515.jpg,real,train,real_train,real_train_00515,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00515__face_00.jpg,real/train/right/real_train/real_train_00515__face_00.jpg,real/train/combined/real_train/real_train_00515__face_00.jpg,real/train/debug/real_train/real_train_00515__debug.jpg,real/train/landmarks/real_train/real_train_00515__face_00.npz,629.0,254.0,685.0,277.0,550.0,263.0,601.0,286.0,526.0,248.0,709.0,292.0,56.0,23.0,51.0,23.0,True,True,True,True,478,OK,,473.46,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00515__face_00.jpg,1151dec9d8b3488f,1151dec9d8b3488f
9ecc01441e131af8,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00516.jpg,Real/train/real_train_00516.jpg,real,train,real_train,real_train_00516,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00516__face_00.jpg,real/train/right/real_train/real_train_00516__face_00.jpg,real/train/combined/real_train/real_train_00516__face_00.jpg,real/train/debug/real_train/real_train_00516__debug.jpg,real/train/landmarks/real_train/real_train_00516__face_00.npz,630.0,194.0,681.0,214.0,566.0,197.0,610.0,217.0,545.0,190.0,702.0,221.0,51.0,20.0,44.0,20.0,True,True,True,True,478,OK,,471.55,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00516__face_00.jpg,9ecc01441e131af8,9ecc01441e131af8
b1c9a92f8f8c9cc8,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00517.jpg,Real/train/real_train_00517.jpg,real,train,real_train,real_train_00517,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00517__face_00.jpg,real/train/right/real_train/real_train_00517__face_00.jpg,real/train/combined/real_train/real_train_00517__face_00.jpg,real/train/debug/real_train/real_train_00517__debug.jpg,real/train/landmarks/real_train/real_train_00517__face_00.npz,315.0,122.0,354.0,137.0,255.0,124.0,293.0,139.0,237.0,119.0,372.0,142.0,39.0,15.0,38.0,15.0,True,True,True,True,478,OK,,571.29,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00517__face_00.jpg,b1c9a92f8f8c9cc8,b1c9a92f8f8c9cc8
a2835f663245036c,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00518.jpg,Real/train/real_train_00518.jpg,real,train,real_train,real_train_00518,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00518__face_00.jpg,real/train/right/real_train/real_train_00518__face_00.jpg,real/train/combined/real_train/real_train_00518__face_00.jpg,real/train/debug/real_train/real_train_00518__debug.jpg,real/train/landmarks/real_train/real_train_00518__face_00.npz,314.0,118.0,338.0,130.0,280.0,115.0,303.0,127.0,270.0,112.0,348.0,133.0,24.0,12.0,23.0,12.0,True,True,True,True,478,OK,,466.56,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00518__face_00.jpg,a2835f663245036c,a2835f663245036c
98d20702680eb069,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00519.jpg,Real/train/real_train_00519.jpg,real,train,real_train,real_train_00519,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00519__face_00.jpg,real/train/right/real_train/real_train_00519__face_00.jpg,real/train/combined/real_train/real_train_00519__face_00.jpg,real/train/debug/real_train/real_train_00519__debug.jpg,real/train/landmarks/real_train/real_train_00519__face_00.npz,949.0,341.0,1020.0,373.0,845.0,351.0,912.0,382.0,813.0,334.0,1052.0,389.0,71.0,32.0,67.0,31.0,True,True,True,True,478,OK,,538.46,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00519__face_00.jpg,98d20702680eb069,98d20702680eb069
116a7497f6aa6492,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00520.jpg,Real/train/real_train_00520.jpg,real,train,real_train,real_train_00520,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00520__face_00.jpg,real/train/right/real_train/real_train_00520__face_00.jpg,real/train/combined/real_train/real_train_00520__face_00.jpg,real/train/debug/real_train/real_train_00520__debug.jpg,real/train/landmarks/real_train/real_train_00520__face_00.npz,229.0,126.0,256.0,138.0,191.0,126.0,217.0,138.0,179.0,124.0,268.0,140.0,27.0,12.0,26.0,12.0,True,True,True,True,478,OK,,527.96,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00520__face_00.jpg,116a7497f6aa6492,116a7497f6aa6492
a0b1927d1a7a6dd8,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00521.jpg,Real/train/real_train_00521.jpg,real,train,real_train,real_train_00521,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00521__face_00.jpg,real/train/right/real_train/real_train_00521__face_00.jpg,real/train/combined/real_train/real_train_00521__face_00.jpg,real/train/debug/real_train/real_train_00521__debug.jpg,real/train/landmarks/real_train/real_train_00521__face_00.npz,670.0,189.0,725.0,214.0,582.0,188.0,642.0,214.0,556.0,183.0,751.0,219.0,55.0,25.0,60.0,26.0,True,True,True,True,478,OK,,463.1,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00521__face_00.jpg,a0b1927d1a7a6dd8,a0b1927d1a7a6dd8
3f6155922af79f53,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00522.jpg,Real/train/real_train_00522.jpg,real,train,real_train,real_train_00522,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00522__face_00.jpg,real/train/right/real_train/real_train_00522__face_00.jpg,real/train/combined/real_train/real_train_00522__face_00.jpg,real/train/debug/real_train/real_train_00522__debug.jpg,real/train/landmarks/real_train/real_train_00522__face_00.npz,390.0,135.0,417.0,148.0,353.0,138.0,378.0,150.0,341.0,132.0,429.0,153.0,27.0,13.0,25.0,12.0,True,True,True,True,478,OK,,470.35,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00522__face_00.jpg,3f6155922af79f53,3f6155922af79f53
b6876d5639feb69c,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00523.jpg,Real/train/real_train_00523.jpg,real,train,real_train,real_train_00523,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00523__face_00.jpg,real/train/right/real_train/real_train_00523__face_00.jpg,real/train/combined/real_train/real_train_00523__face_00.jpg,real/train/debug/real_train/real_train_00523__debug.jpg,real/train/landmarks/real_train/real_train_00523__face_00.npz,686.0,236.0,788.0,280.0,536.0,243.0,643.0,286.0,491.0,227.0,833.0,295.0,102.0,44.0,107.0,43.0,True,True,True,True,478,OK,,525.12,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00523__face_00.jpg,b6876d5639feb69c,b6876d5639feb69c
ed81ad9c452bb8b9,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00524.jpg,Real/train/real_train_00524.jpg,real,train,real_train,real_train_00524,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00524__face_00.jpg,real/train/right/real_train/real_train_00524__face_00.jpg,real/train/combined/real_train/real_train_00524__face_00.jpg,real/train/debug/real_train/real_train_00524__debug.jpg,real/train/landmarks/real_train/real_train_00524__face_00.npz,602.0,206.0,652.0,229.0,528.0,216.0,576.0,239.0,506.0,200.0,674.0,245.0,50.0,23.0,48.0,23.0,True,True,True,True,478,OK,,517.62,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00524__face_00.jpg,ed81ad9c452bb8b9,ed81ad9c452bb8b9
9809a93469db90f2,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00525.jpg,Real/train/real_train_00525.jpg,real,train,real_train,real_train_00525,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00525__face_00.jpg,real/train/right/real_train/real_train_00525__face_00.jpg,real/train/combined/real_train/real_train_00525__face_00.jpg,real/train/debug/real_train/real_train_00525__debug.jpg,real/train/landmarks/real_train/real_train_00525__face_00.npz,326.0,129.0,358.0,142.0,281.0,131.0,312.0,144.0,267.0,126.0,372.0,147.0,32.0,13.0,31.0,13.0,True,True,True,True,478,OK,,283.09,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00525__face_00.jpg,9809a93469db90f2,9809a93469db90f2
260fc3491f0e8582,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00526.jpg,Real/train/real_train_00526.jpg,real,train,real_train,real_train_00526,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00526__face_00.jpg,real/train/right/real_train/real_train_00526__face_00.jpg,real/train/combined/real_train/real_train_00526__face_00.jpg,real/train/debug/real_train/real_train_00526__debug.jpg,real/train/landmarks/real_train/real_train_00526__face_00.npz,636.0,230.0,704.0,260.0,538.0,235.0,610.0,265.0,508.0,224.0,734.0,271.0,68.0,30.0,72.0,30.0,True,True,True,True,478,OK,,385.65,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00526__face_00.jpg,260fc3491f0e8582,260fc3491f0e8582
2c5697497d01e98f,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00527.jpg,Real/train/real_train_00527.jpg,real,train,real_train,real_train_00527,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00527__face_00.jpg,real/train/right/real_train/real_train_00527__face_00.jpg,real/train/combined/real_train/real_train_00527__face_00.jpg,real/train/debug/real_train/real_train_00527__debug.jpg,real/train/landmarks/real_train/real_train_00527__face_00.npz,725.0,199.0,774.0,219.0,655.0,200.0,704.0,220.0,634.0,195.0,795.0,224.0,49.0,20.0,49.0,20.0,True,True,True,True,478,OK,,476.98,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00527__face_00.jpg,2c5697497d01e98f,2c5697497d01e98f
0d6e0aef2f82cf0e,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00528.jpg,Real/train/real_train_00528.jpg,real,train,real_train,real_train_00528,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00528__face_00.jpg,real/train/right/real_train/real_train_00528__face_00.jpg,real/train/combined/real_train/real_train_00528__face_00.jpg,real/train/debug/real_train/real_train_00528__debug.jpg,real/train/landmarks/real_train/real_train_00528__face_00.npz,725.0,250.0,799.0,281.0,616.0,252.0,691.0,283.0,583.0,244.0,832.0,289.0,74.0,31.0,75.0,31.0,True,True,True,True,478,OK,,448.01,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00528__face_00.jpg,0d6e0aef2f82cf0e,0d6e0aef2f82cf0e
9ffc5a0e34e0ae3d,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00529.jpg,Real/train/real_train_00529.jpg,real,train,real_train,real_train_00529,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00529__face_00.jpg,real/train/right/real_train/real_train_00529__face_00.jpg,real/train/combined/real_train/real_train_00529__face_00.jpg,real/train/debug/real_train/real_train_00529__debug.jpg,real/train/landmarks/real_train/real_train_00529__face_00.npz,400.0,161.0,435.0,174.0,353.0,148.0,388.0,162.0,338.0,143.0,450.0,179.0,35.0,13.0,35.0,14.0,True,True,True,True,478,OK,,462.5,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00529__face_00.jpg,9ffc5a0e34e0ae3d,9ffc5a0e34e0ae3d
66b4b64296f6d2c7,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00530.jpg,Real/train/real_train_00530.jpg,real,train,real_train,real_train_00530,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00530__face_00.jpg,real/train/right/real_train/real_train_00530__face_00.jpg,real/train/combined/real_train/real_train_00530__face_00.jpg,real/train/debug/real_train/real_train_00530__debug.jpg,real/train/landmarks/real_train/real_train_00530__face_00.npz,599.0,294.0,677.0,330.0,470.0,289.0,562.0,325.0,433.0,282.0,714.0,337.0,78.0,36.0,92.0,36.0,True,True,True,True,478,OK,,459.56,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00530__face_00.jpg,66b4b64296f6d2c7,66b4b64296f6d2c7
a3bd002760c35ffc,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00531.jpg,Real/train/real_train_00531.jpg,real,train,real_train,real_train_00531,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00531__face_00.jpg,real/train/right/real_train/real_train_00531__face_00.jpg,real/train/combined/real_train/real_train_00531__face_00.jpg,real/train/debug/real_train/real_train_00531__debug.jpg,real/train/landmarks/real_train/real_train_00531__face_00.npz,406.0,219.0,465.0,243.0,329.0,226.0,379.0,250.0,305.0,213.0,489.0,256.0,59.0,24.0,50.0,24.0,True,True,True,True,478,OK,,543.81,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00531__face_00.jpg,a3bd002760c35ffc,a3bd002760c35ffc
83d85c01b4fbb04e,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00532.jpg,Real/train/real_train_00532.jpg,real,train,real_train,real_train_00532,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00532__face_00.jpg,real/train/right/real_train/real_train_00532__face_00.jpg,real/train/combined/real_train/real_train_00532__face_00.jpg,real/train/debug/real_train/real_train_00532__debug.jpg,real/train/landmarks/real_train/real_train_00532__face_00.npz,348.0,115.0,373.0,129.0,305.0,117.0,335.0,131.0,293.0,112.0,385.0,134.0,25.0,14.0,30.0,14.0,True,True,True,True,478,OK,,415.14,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00532__face_00.jpg,83d85c01b4fbb04e,83d85c01b4fbb04e
0d9b0be31db7ddf3,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00533.jpg,Real/train/real_train_00533.jpg,real,train,real_train,real_train_00533,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00533__face_00.jpg,real/train/right/real_train/real_train_00533__face_00.jpg,real/train/combined/real_train/real_train_00533__face_00.jpg,real/train/debug/real_train/real_train_00533__debug.jpg,real/train/landmarks/real_train/real_train_00533__face_00.npz,290.0,129.0,315.0,142.0,255.0,126.0,280.0,139.0,244.0,123.0,326.0,145.0,25.0,13.0,25.0,13.0,True,True,True,True,478,OK,,424.07,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00533__face_00.jpg,0d9b0be31db7ddf3,0d9b0be31db7ddf3
e130091bfae3f27c,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00534.jpg,Real/train/real_train_00534.jpg,real,train,real_train,real_train_00534,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00534__face_00.jpg,real/train/right/real_train/real_train_00534__face_00.jpg,real/train/combined/real_train/real_train_00534__face_00.jpg,real/train/debug/real_train/real_train_00534__debug.jpg,real/train/landmarks/real_train/real_train_00534__face_00.npz,962.0,369.0,1108.0,429.0,736.0,382.0,892.0,444.0,669.0,355.0,1175.0,458.0,146.0,60.0,156.0,62.0,True,True,True,True,478,OK,,329.98,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00534__face_00.jpg,e130091bfae3f27c,e130091bfae3f27c
3abc9c6c7ab42077,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00535.jpg,Real/train/real_train_00535.jpg,real,train,real_train,real_train_00535,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00535__face_00.jpg,real/train/right/real_train/real_train_00535__face_00.jpg,real/train/combined/real_train/real_train_00535__face_00.jpg,real/train/debug/real_train/real_train_00535__debug.jpg,real/train/landmarks/real_train/real_train_00535__face_00.npz,1006.0,307.0,1133.0,358.0,830.0,299.0,952.0,353.0,775.0,288.0,1188.0,369.0,127.0,51.0,122.0,54.0,True,True,True,True,478,OK,,639.47,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00535__face_00.jpg,3abc9c6c7ab42077,3abc9c6c7ab42077
73f2dbfe0d0e1175,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00536.jpg,Real/train/real_train_00536.jpg,real,train,real_train,real_train_00536,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00536__face_00.jpg,real/train/right/real_train/real_train_00536__face_00.jpg,real/train/combined/real_train/real_train_00536__face_00.jpg,real/train/debug/real_train/real_train_00536__debug.jpg,real/train/landmarks/real_train/real_train_00536__face_00.npz,329.0,117.0,359.0,129.0,286.0,115.0,317.0,128.0,273.0,112.0,372.0,132.0,30.0,12.0,31.0,13.0,True,True,True,True,478,OK,,451.24,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00536__face_00.jpg,73f2dbfe0d0e1175,73f2dbfe0d0e1175
42694aefd22dcf76,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00537.jpg,Real/train/real_train_00537.jpg,real,train,real_train,real_train_00537,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00537__face_00.jpg,real/train/right/real_train/real_train_00537__face_00.jpg,real/train/combined/real_train/real_train_00537__face_00.jpg,real/train/debug/real_train/real_train_00537__debug.jpg,real/train/landmarks/real_train/real_train_00537__face_00.npz,619.0,225.0,675.0,249.0,545.0,229.0,595.0,253.0,522.0,220.0,698.0,258.0,56.0,24.0,50.0,24.0,True,True,True,True,478,OK,,465.3,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00537__face_00.jpg,42694aefd22dcf76,42694aefd22dcf76
