image_path,relative_path,file_name,class_name,label,split,sample_id,source_video,frame_index,face_index,status,output_sha256,roi_width,roi_height,blur_score,eye_landmark_fraction
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00010.jpg,fake/val/fake_val_00010.jpg,fake_val_00010.jpg,fake,1,val,f797c7e3ab31f608f77af7567146b2056cf02e6b793d69d56f1f138cb8360c94,,10,0.0,SUCCESS,9d4f9a35c44b10184a791f1cc9a2b53e95a403082e64e24fe3ec93397a697176,223.0,48.0,16.27603904,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00012.jpg,fake/val/fake_val_00012.jpg,fake_val_00012.jpg,fake,1,val,b93e2adaea072434d033bc3c655176c45339318f024f4f9e3db312c1e8f7d228,,12,0.0,SUCCESS,9970a271bb680d20722472f451156c3b6791a9bd47d739d02307dba4f05a8f91,169.0,39.0,26.51538301,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00014.jpg,fake/val/fake_val_00014.jpg,fake_val_00014.jpg,fake,1,val,fa2f96e8c2c67d731066ec9953382731ea5281f87400fa515b0539a45427313a,,14,0.0,SUCCESS,9817971528ca0e10e1ecb9692f550ca7b27b8fcf5f00cbd1a0b1ac658d0241f0,82.0,16.0,149.91416707,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00015.jpg,fake/val/fake_val_00015.jpg,fake_val_00015.jpg,fake,1,val,c55683dc9876212541c5452140962993309ab00f1e8ada10a1b542fc58f97d3d,,15,0.0,SUCCESS,404b96f461c85fb07370edc5df407175bec710a4081435b6d54024baab3f9bb2,246.0,68.0,11.50715632,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00018.jpg,fake/val/fake_val_00018.jpg,fake_val_00018.jpg,fake,1,val,39d0325a595cfdbdc000156feab394e2bce75c4b2bc4772eda904bdb66776d33,,18,0.0,SUCCESS,fbd9bca3baeef1b8c007c08ad73d066539d17579e87ca6fb05b5a755f08522bc,301.0,85.0,7.53259875,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00019.jpg,fake/val/fake_val_00019.jpg,fake_val_00019.jpg,fake,1,val,88b7c840da914a2596557083afec9b84002456e1028f6a1ee62e4266c8b199ed,,19,0.0,SUCCESS,6e958d097c71ab84bfe11ea6721251f7f44788811450e058e593f61ff2435a9d,335.0,86.0,21.3544494,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00023.jpg,fake/val/fake_val_00023.jpg,fake_val_00023.jpg,fake,1,val,3cc5fc7a16a2892c0a36331c2c75bc20fe755d3b8934033bd6762674356f720f,,23,0.0,SUCCESS,bde12a0415afa7125065d8e762ee727237a2bcaf0e8548b9c19a378c5c82a37c,127.0,35.0,99.30305868,0.125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00024.jpg,fake/val/fake_val_00024.jpg,fake_val_00024.jpg,fake,1,val,945e2867af0849411a8fc33bd363005e2ecc947002300f012b95ba7b495dd2e6,,24,0.0,SUCCESS,97928d6e852ddb39c9c160ad1911512e89172bda4775f3f6162643d451e9bd89,111.0,25.0,248.00068826,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00026.jpg,fake/val/fake_val_00026.jpg,fake_val_00026.jpg,fake,1,val,9c911016cdbf3985c2c6461daa1ffc8b8b86e7d56a30b13cb4241a72e1469648,,26,0.0,SUCCESS,dea0d660a7273d228800034ac3cc462d978aa12f1a0731c210c1d046dc57d4b2,210.0,50.0,15.0208127,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00027.jpg,fake/val/fake_val_00027.jpg,fake_val_00027.jpg,fake,1,val,0a67c687a9f32347024e70dbba220aa876fbcc8af04343b714ba7e86a33044f4,,27,0.0,SUCCESS,45facf873d2af49c4b126be8445f80fdd653b1b4c7944a21b5e1d2d0b7c0c837,275.0,58.0,12.87221676,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00030.jpg,fake/val/fake_val_00030.jpg,fake_val_00030.jpg,fake,1,val,af2ab09449f7204d294b4dc9380c7c2f609ae73284ff50c8ecd44cf608eaf63b,,30,0.0,SUCCESS,e13656e9f45b84d00ee55e4c35f902f09d3fdde19669ef13d7a314625584e759,76.0,15.0,170.16024854,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00031.jpg,fake/val/fake_val_00031.jpg,fake_val_00031.jpg,fake,1,val,e95b75f6c7f8bd37f8a70ac738965f3e661c0758d9625b3d7e6859e32414e9a0,,31,0.0,SUCCESS,e1f34dd976c5821f8d02f85cf0e93f5a43b6d962e33a4457b54a16d694ce5f56,91.0,18.0,214.31337429,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00032.jpg,fake/val/fake_val_00032.jpg,fake_val_00032.jpg,fake,1,val,649324ec548f9d582c2498a022c7c942fc0c7b0f8ed610fd276cb26e905ce1ad,,32,0.0,SUCCESS,9ba65ddbb2aa0f4d4df526c00b1bb8ea7380fb3355ba9a03c4c62dbb0549163b,171.0,33.0,1337.80853732,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00033.jpg,fake/val/fake_val_00033.jpg,fake_val_00033.jpg,fake,1,val,58319311f914aa6c452d10234fc1c271e044842f98265ff491176ccb40274270,,33,0.0,SUCCESS,57b549e1c0653a67da2ef766cbf6bfc572e64e0cc459aaddb452472380726e3d,190.0,52.0,18.88086568,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00035.jpg,fake/val/fake_val_00035.jpg,fake_val_00035.jpg,fake,1,val,039bbb05ba959900102303ac51596f2cff61f2da67e970966f07b89bf11f4f9c,,35,0.0,SUCCESS,5fcfd37654dcd7d2461c9d88a7daeea1c2044f92940b69ab9329f3381ea777b9,108.0,23.0,210.09516412,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00036.jpg,fake/val/fake_val_00036.jpg,fake_val_00036.jpg,fake,1,val,62c23bbdfd498beed52cca854f5d138b04ef8dde3073a3ee4e863229c80271a4,,36,0.0,SUCCESS,f5db886dc75d4500d1bd593b2bc29be9268af08592e0d9aba7a558303f912858,94.0,23.0,139.55145431,0.125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00037.jpg,fake/val/fake_val_00037.jpg,fake_val_00037.jpg,fake,1,val,1ce181c9ea94d3a49ff3798f906afabf042f6d9e08313f1cc78203bcdb1d5c97,,37,0.0,SUCCESS,2849ead5bfc1b690289f5c357e3d141e7dd6f92ae0b489d364ff542c41ff13ea,95.0,19.0,101.11875446,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00038.jpg,fake/val/fake_val_00038.jpg,fake_val_00038.jpg,fake,1,val,d43611717275ffe21da0eae43be0ee60839e32390a16f61b0297b5fb9541be4b,,38,0.0,SUCCESS,e8b32f569e92c7c061c6c6f5ae6ea495718b0fe8cc0edb12793c636a2dccd2b3,208.0,43.0,23.15513702,0.0625
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00039.jpg,fake/val/fake_val_00039.jpg,fake_val_00039.jpg,fake,1,val,563820d63b6d52c60ae71d40531066d5c13fb24bbd429c70b4f69878bd23dad5,,39,0.0,SUCCESS,6be7dc2aba656272aa9bc70f2aea9032ecc3f030ee9234098e5956d1b3309486,103.0,23.0,36.26217958,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00040.jpg,fake/val/fake_val_00040.jpg,fake_val_00040.jpg,fake,1,val,e24d5577b9cbde2a0efcc2080660eac6c2df1463026e7eb47d0f5ded38b0e976,,40,0.0,SUCCESS,a117febfaac34accb698b680ebfc9996233944da25391ce6166538041bee0f6c,113.0,38.0,153.73941304,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00042.jpg,fake/val/fake_val_00042.jpg,fake_val_00042.jpg,fake,1,val,5f6c7b1ac118ca9f66d68d6c4bad6840a1e0f54c1c5e8604151cd56368614076,,42,0.0,SUCCESS,d1cd8df662caff873f78b386a7e4de13e775bcc81d0040800c0775a61afc7917,178.0,52.0,24.13719088,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00043.jpg,fake/val/fake_val_00043.jpg,fake_val_00043.jpg,fake,1,val,f7dfec06b5469dac0771953cdd30157bd94ae9df42a25194b3283135db2419d3,,43,0.0,SUCCESS,158c4f83d8542d2d37c8213894453fbe82ca648024e9e75188f5161624048117,222.0,47.0,11.4633601,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00045.jpg,fake/val/fake_val_00045.jpg,fake_val_00045.jpg,fake,1,val,82f10a9f909966c015b176ad5cbb65ee3351e5bdb4117ded69efc392ce2bba40,,45,0.0,SUCCESS,c0b0e2137dbd19edbec00d08b890870b54f9d06c006a3e256c47e93285eba7ae,272.0,61.0,10.46753202,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00046.jpg,fake/val/fake_val_00046.jpg,fake_val_00046.jpg,fake,1,val,00b4a34a8784013b744e96227085df9fdd11b3c5f5d4be1a19d7db19a78aa433,,46,0.0,SUCCESS,8e6f6e30296ac83177acf7c3d629cdcc49869207bbd25ae720acc0c9d93914bf,93.0,26.0,332.11536306,0.125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00047.jpg,fake/val/fake_val_00047.jpg,fake_val_00047.jpg,fake,1,val,8d2e9298fcba862317964b83a32660d16870e58d76dc5286dff298780ebdbb25,,47,0.0,SUCCESS,7323a123192ed95252960a6c5dab4a0a12e5bca51cf309465008623d6826ab3b,195.0,68.0,33.13372187,0.25
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00051.jpg,fake/val/fake_val_00051.jpg,fake_val_00051.jpg,fake,1,val,20ac869f56b3d306e737a03d74944a283955c332ddb1a4a6d60d6fbeccc179a0,,51,0.0,SUCCESS,0b40968ab8ee707b204b147391a6f0d112521bafe616c589fa5a4345579a2b80,135.0,40.0,46.47140892,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00052.jpg,fake/val/fake_val_00052.jpg,fake_val_00052.jpg,fake,1,val,523031b5c0a2cb12a63b19302233396aade50f773bf8474fa837771071470ee1,,52,0.0,SUCCESS,2a1a7a901fa6bec743fad9b763826683b913dda759c30381e72820be43311e16,96.0,20.0,111.94215468,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00053.jpg,fake/val/fake_val_00053.jpg,fake_val_00053.jpg,fake,1,val,12ea563dd3bc90ebd50555ce5ddc885ef595df32b0fd01d47bb1572731dd75af,,53,0.0,SUCCESS,3593f1d239bef7177ffb35696f324de6a69105d0b160ccde4ce90eb0206d622c,112.0,23.0,43.76729037,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00055.jpg,fake/val/fake_val_00055.jpg,fake_val_00055.jpg,fake,1,val,6d0dff231fd4f9d4a9af478fcedad0607e3a87cd881b3abc5f308764f0f10996,,55,0.0,SUCCESS,d90b84f17e2c0ca23019f746301aa9179d0de3b340bae89e2bc5d40d45756336,192.0,46.0,33.81703574,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00057.jpg,fake/val/fake_val_00057.jpg,fake_val_00057.jpg,fake,1,val,fc11736402ab80689836b78d6915ef398d6d524bae5ab0c7e555b4f619bca16d,,57,0.0,SUCCESS,0895f7c27351afa6d4ee64dda6379aeea8a7f95f660b2f8909b00369beb52dd5,224.0,53.0,15.31596372,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00058.jpg,fake/val/fake_val_00058.jpg,fake_val_00058.jpg,fake,1,val,490e1b740ea636a16025ff3d6741c2fb7a56fced87ded5f3190c2528238d45bf,,58,0.0,SUCCESS,70a0f7021c27f61e09a9fdfe619d9de156c4fcb6bc676c2ae91ed7c203ca09ec,211.0,41.0,11.29651766,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00059.jpg,fake/val/fake_val_00059.jpg,fake_val_00059.jpg,fake,1,val,7450937854db3e2c6d79527a553862f61d1aa06445d189c3f95fa5bb984ec19c,,59,0.0,SUCCESS,9153fa0c2ed9796372be98c3ac4559f0b1eefca94f702c0f4be77ae31ce51a7d,258.0,58.0,11.46752141,0.0625
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00061.jpg,fake/val/fake_val_00061.jpg,fake_val_00061.jpg,fake,1,val,661911c46e4784ca1fd2d1e92c30f61a87595b759a37ac25c6a1a6cc78788e7f,,61,0.0,SUCCESS,7e6775f2a456f7790b424a0052cf210b494ce3054a33e67f8afffa3de81756a4,171.0,51.0,54.97868602,0.0625
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00062.jpg,fake/val/fake_val_00062.jpg,fake_val_00062.jpg,fake,1,val,a7d6a02ff8b75a6ad11825965ee27f7c3b5da291e564f38e1620528a91526439,,62,0.0,SUCCESS,d7e592d607d44371e593152ebbc3f8fc5a3b29a55a4da26fcfdf0b9fc736d598,77.0,23.0,488.6749797,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00066.jpg,fake/val/fake_val_00066.jpg,fake_val_00066.jpg,fake,1,val,dda1911243423de8eaa0fb42689115ab76f2cc00f0a372f1e1c571b8a7b82369,,66,0.0,SUCCESS,a7c2451f9f8c9599dfe32aed9319c553c1620bd48848a3da201a70e4a1adcb5b,96.0,18.0,79.4354089,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00068.jpg,fake/val/fake_val_00068.jpg,fake_val_00068.jpg,fake,1,val,74c92b49121df56ac4a77ac4f7cc805a16ac4ee1a7ef864aeeca336225c68860,,68,0.0,SUCCESS,461991dc71e45dcb67f3de71d725c90b44d5e6b8d90c529b29bfbd35ec53db40,269.0,73.0,8.70945514,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00070.jpg,fake/val/fake_val_00070.jpg,fake_val_00070.jpg,fake,1,val,1867eb370ab185fefbc4c73e720f2449f13130a3a1a46f3bfccf6d8f9cd4a6a3,,70,0.0,SUCCESS,645ee61141378f4a710e05a8004e988fbf18515178a323e8db0f0e248a3594f7,154.0,42.0,42.57170305,0.125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00074.jpg,fake/val/fake_val_00074.jpg,fake_val_00074.jpg,fake,1,val,f9b0161d7c6f2ed60469ef6a3efe1e0955bddb4473fa2f534d0f1f7d88a23f4d,,74,0.0,SUCCESS,bc9e331528158e6971272cebde2d51d7f1a2c106f0b30a1600ffb0653fe11a4d,101.0,27.0,512.36276871,0.125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00075.jpg,fake/val/fake_val_00075.jpg,fake_val_00075.jpg,fake,1,val,77b48e446dc3ba528ffcdcac69f85f50c2757992e50cec705be9a9510e3ec5af,,75,0.0,SUCCESS,28bfb52875bc325b3335974c30772b6c0923a2e69df4fe49b224816d56c9690b,127.0,34.0,53.95729827,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00077.jpg,fake/val/fake_val_00077.jpg,fake_val_00077.jpg,fake,1,val,357d52dbdc8480ff6182a7b4bab8be5ed4e1c69b08e61104d2d8ea1a5ac1b270,,77,0.0,SUCCESS,6cbc9ced4dd110f37fc2df7e7a382fb5ec67103eff4ed04d867d4ca307ae8461,470.0,113.0,6.09614706,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00079.jpg,fake/val/fake_val_00079.jpg,fake_val_00079.jpg,fake,1,val,96337c6a7852c818358b50e698933a5e6ea71c67fa91a055f5cdc5d324f6152d,,79,0.0,SUCCESS,82c0abe0cd2c0c3d20131834a985b7abcc2f779b00810d39cf753cb43a0293ac,119.0,31.0,46.2617883,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00080.jpg,fake/val/fake_val_00080.jpg,fake_val_00080.jpg,fake,1,val,b6234cecca650f28fefa7e51046b5082594d604bf2c6c9e7d7833282db565b04,,80,0.0,SUCCESS,5cb64b5fc1aa05a4862955f29bd94c732b9696bdd91fe0bc4778e993ce1171e9,96.0,35.0,240.34391289,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00081.jpg,fake/val/fake_val_00081.jpg,fake_val_00081.jpg,fake,1,val,437284f2f86327624c6e0f403484b99ae619d1ab97c22e9401ca713384c16459,,81,0.0,SUCCESS,9d3be49956b9c3a0e6f4a1f8f2a1a15bf2132f95d1f79edc180f319f45affd4a,73.0,17.0,197.20344709,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00083.jpg,fake/val/fake_val_00083.jpg,fake_val_00083.jpg,fake,1,val,9442b38877833b3595a73508eafe8e667416ec4189564d2c54fac672fb4ccf63,,83,0.0,SUCCESS,a04ea28876d25592a90516e8340a4637f193c4c1973f508bab04fb1fe22d1435,99.0,19.0,77.82529399,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00084.jpg,fake/val/fake_val_00084.jpg,fake_val_00084.jpg,fake,1,val,fc1c3132f18ce964c50c89fecd6b76b975a754781c6cdef768af742caa72f1f1,,84,0.0,SUCCESS,dc9a019f0a14b268f76a6dcb27b63ddef6eeca6f887604534d88e34b80f60b72,201.0,41.0,19.91647726,0.03125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00085.jpg,fake/val/fake_val_00085.jpg,fake_val_00085.jpg,fake,1,val,4929a1318cbeb515c6e772ea1c6b94c78abd7351d2663d4ef7fbd2b790201063,,85,0.0,SUCCESS,5fc7ae0ac7b300bf1442f28e3310bf25471f2a4fc17f7111caa65dbdd2a295b0,112.0,24.0,137.88800699,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00088.jpg,fake/val/fake_val_00088.jpg,fake_val_00088.jpg,fake,1,val,8b42dbc8ea7819bd649ab007258b5d94c1a5b3e1c215760645974e020bba6074,,88,0.0,SUCCESS,24c67d95e45d70599f3b937468730836f394143307f766d60d846b5868c55e0d,95.0,24.0,166.15968837,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00090.jpg,fake/val/fake_val_00090.jpg,fake_val_00090.jpg,fake,1,val,a62282f5d9b46115d933a0d746acd619feb09b29baf29bb2cde39c943d06bc13,,90,0.0,SUCCESS,6db4ebb0a345875cf9ca8ec5b0262b4b5bb10648ee7b2b1434e519894202e99b,178.0,41.0,38.14166487,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00091.jpg,fake/val/fake_val_00091.jpg,fake_val_00091.jpg,fake,1,val,93581942b5daafd9fccf00731e5dd3714de4d4a40e1002776675b2442a9205ce,,91,0.0,SUCCESS,1d0321654d403eec4d9c8855abae0d3cbab8f67cf14757546606be107700b03d,148.0,34.0,110.27019381,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00092.jpg,fake/val/fake_val_00092.jpg,fake_val_00092.jpg,fake,1,val,133840f4cef5a7b869a299ba1b1fac868aa5f62b1a1829eac98129ff0745aec2,,92,0.0,SUCCESS,10abaae4f18738f948a1a647518278b9aa9ddba10e25e8e048071dc15cdd0f2d,83.0,16.0,212.76838075,0.03125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00093.jpg,fake/val/fake_val_00093.jpg,fake_val_00093.jpg,fake,1,val,0d358ce09933c3c5f6803cbe128efe095e7d002bb42b968fee9c2044c6986170,,93,0.0,SUCCESS,e7da7865524de1d1e0d7ba61fec679d2bee07f7f882af41a7c0404e996e034af,95.0,28.0,87.0434308,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00094.jpg,fake/val/fake_val_00094.jpg,fake_val_00094.jpg,fake,1,val,b2b1bcec56cba84aaac56ab080f0baf5573a6e6c2a8766756953a46465323795,,94,0.0,SUCCESS,f550646e51108382e83601472875fe5a9eaeafcc17d3370200aa20d582bc83d1,158.0,41.0,12.25979845,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00095.jpg,fake/val/fake_val_00095.jpg,fake_val_00095.jpg,fake,1,val,e1887d8c2c273f0563a0a0c697697a5f20425e36d17c3054af59a77fa602cd1c,,95,0.0,SUCCESS,92432da91037ec6fa24eeeacff1beca338cf85d4a397082e04d232f70f22f8fa,224.0,57.0,15.00182812,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00100.jpg,fake/val/fake_val_00100.jpg,fake_val_00100.jpg,fake,1,val,e4ddb6d443f59e8ddfa1380cd267ce7a7e70b79313de6d74b51bce2779d25751,,100,0.0,SUCCESS,23e8b4ae749298179f8acfe20c937c6ead75e3be047b9fbc3759fdb20aad0360,134.0,41.0,49.90386286,0.15625
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00101.jpg,fake/val/fake_val_00101.jpg,fake_val_00101.jpg,fake,1,val,c1e86497539a30b8f49949b0b9a88a44b3f3283117ffb04dc1c6a90e973cf621,,101,0.0,SUCCESS,df001d312f6e14244999f36caf5e845f9e0dfcb8986ee3dcf3db4bb7cef37779,93.0,26.0,98.82938839,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00103.jpg,fake/val/fake_val_00103.jpg,fake_val_00103.jpg,fake,1,val,3f54dded0701b6b6b29d831d12d2a1a1bb7670d02d7807aebcee7037fb52d43e,,103,0.0,SUCCESS,41570fc37055c84d6419cc8b1b11fef63b45e9093cf441fffbd7c6a300653aef,73.0,20.0,364.66255207,0.03125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00104.jpg,fake/val/fake_val_00104.jpg,fake_val_00104.jpg,fake,1,val,22fc17203763cc443bb2cd3da50777a29df6102d39ef2cb95c4f323319247e38,,104,0.0,SUCCESS,4f3afdc4410b26494cc50db87d794e6e09c760dc13fabca5f2edcff49b072aee,212.0,44.0,27.24124474,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00105.jpg,fake/val/fake_val_00105.jpg,fake_val_00105.jpg,fake,1,val,ea23d82fdb53117cca22888bd816406c8e1026910502e5691ebcda671e510138,,105,0.0,SUCCESS,d5bcf9b5d96d69da84f3fca9aead5c1d56ed87ad848774af2991a1da862336cf,84.0,18.0,39.64411691,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00106.jpg,fake/val/fake_val_00106.jpg,fake_val_00106.jpg,fake,1,val,d880f5c5ed040c75b2e0fa1e4d7bf70e423ac6ee0de169d7f5ac0ff199019a3f,,106,0.0,SUCCESS,d2771b51969b7a0be5f20dbe18ab670bdd73712458edc8519a202b779dc58e3f,281.0,62.0,15.5199818,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00107.jpg,fake/val/fake_val_00107.jpg,fake_val_00107.jpg,fake,1,val,7e57444cff5cca2b82147511a88126853e0d495d9e9653fb5a4c0b86ea6ff253,,107,0.0,SUCCESS,2e30deef234fd6ca9c58ac6498e9cd19b43db42704e2c378a8b6eb63ad8c286d,456.0,100.0,9.86863922,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00108.jpg,fake/val/fake_val_00108.jpg,fake_val_00108.jpg,fake,1,val,93dfe773171bc55642a12cf308b6aeac906e633e3b77b5817c6b9cd58d84470c,,108,0.0,SUCCESS,db9f947e1ba5ffffa18fb5d3ee8dd2a0a841829abb0d386d2a8212a559b2c374,156.0,39.0,50.93375223,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/val/fake_val_00109.jpg,fake/val/fake_val_00109.jpg,fake_val_00109.jpg,fake,1,val,b37aea0aa082f36099379e1f30f4596cfaf21e47f601dbf2c2280440ba0cad70,,109,0.0,SUCCESS,26e1ca02ffe360ff99f4c038874879404230dde572afcdad4ed9c49d2845121e,77.0,21.0,187.67039292,0.125
