sample_id,source_video,frame_index,face_index,label,split,status,skip_reason,input_path,input_relative_path,output_path,output_relative_path,input_sha256,output_sha256,run_id,processed_at,input_width,input_height,roi_width,roi_height,face_count,blur_score,eye_landmark_fraction,alignment_applied,alignment_angle_degrees,error_type,error_message,resolved_eyebrow_path,path_exists,training_eyebrow_path
96b69fdc4e0a49d5ba2baf197cce9c2ebb95951970f07a7f5a0774505656e4cd,,791,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00791.jpg,Real/train/real_train_00791.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00791.jpg,real/train/real_train_00791.jpg,f993ce54df6899935c3a4143757dcb1721a50d1c57bb4fbe1043a336cb05ede7,806b807b3fbd8b418ac2341f106de6b8a21b209841ed375d4d6b7763895201b3,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:41:55.877112+00:00,640,480,79.0,21.0,1,546.88986917,0.09375,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00791.jpg,True,/content/eyebrow_roi_cache/96b69fdc4e0a49d5ba2baf197cce9c2ebb95951970f07a7f5a0774505656e4cd.jpg
8ba523577e9bd78adc4af7e7e35e212ebe1663f63e5a8591a63d063e30b4b062,,792,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00792.jpg,Real/train/real_train_00792.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00792.jpg,real/train/real_train_00792.jpg,8b3188074ba3c1a896a027d7ef1c00f670aedaae685d8588fb669edfeaedf3ad,10dbf63853f71c5373999cb7be54e8cd47e093f61032702effb25ea4de4ce83e,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:41:56.535220+00:00,640,480,101.0,23.0,1,294.09165861,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00792.jpg,True,/content/eyebrow_roi_cache/8ba523577e9bd78adc4af7e7e35e212ebe1663f63e5a8591a63d063e30b4b062.jpg
4cab972ed5643c73860e88c403b0cbc8f7ee3531cd0e2eb4b974d4047b241d57,,793,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00793.jpg,Real/train/real_train_00793.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00793.jpg,real/train/real_train_00793.jpg,9edfb93cd0a6bf55e4d8cdcba81959beba6d95bc595f04a133dbff295b0ae2b3,ea41e7af97e9730dbb5d41e53edc93e460760c149c69c47ae8ac1bf5379fbd20,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:41:57.029721+00:00,1920,1080,443.0,185.0,1,11.80209833,0.09375,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00793.jpg,True,/content/eyebrow_roi_cache/4cab972ed5643c73860e88c403b0cbc8f7ee3531cd0e2eb4b974d4047b241d57.jpg
52bf4168f9692746b1791d81c16b1fa8bbd68b9be49c520b1b16a56d4c7f8dad,,794,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00794.jpg,Real/train/real_train_00794.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00794.jpg,real/train/real_train_00794.jpg,95705d1bee4ee420e6cb1b99c48d35d54feb82b6481a4ea6d099e68cb4147ed1,4b2bf22069a0575b703e90ad61788a0187aefee2c951f0e2128001290c45e740,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:41:57.387732+00:00,854,480,89.0,28.0,1,104.9315086,0.125,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00794.jpg,True,/content/eyebrow_roi_cache/52bf4168f9692746b1791d81c16b1fa8bbd68b9be49c520b1b16a56d4c7f8dad.jpg
93b24a08032699f53bc09c9f79553ab52ce6725774c16ff26a7556941f067235,,795,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00795.jpg,Real/train/real_train_00795.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00795.jpg,real/train/real_train_00795.jpg,4419f0601f87e3f5fa4cd9e283d1d14e799d0480c11ddbe7a154860742599c0d,41d8e34c4768f4b875355fd615539628aa141d3847be821f44e8a96a873d91fe,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:41:57.648546+00:00,600,480,75.0,17.0,1,568.04237509,0.09375,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00795.jpg,True,/content/eyebrow_roi_cache/93b24a08032699f53bc09c9f79553ab52ce6725774c16ff26a7556941f067235.jpg
62d4e85916e6ad3e87be12fac00b61fa6acdf4febdb93d7dcdbd06eed5d6eec7,,796,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00796.jpg,Real/train/real_train_00796.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00796.jpg,real/train/real_train_00796.jpg,41d5804a7dd8ca34f3b9158a5a6ffecbac2d23b175ba6f2d59ac8c8daa6501d1,6fa9a7b10ca558fb1f3c5f01c93b9a7c949d2aee818b55c088e4d8f7cf738e1c,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:41:58.069048+00:00,1280,720,194.0,38.0,1,50.0452342,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00796.jpg,True,/content/eyebrow_roi_cache/62d4e85916e6ad3e87be12fac00b61fa6acdf4febdb93d7dcdbd06eed5d6eec7.jpg
ca67221d3cc3f43540644483906afaedfed91be3767fd5a3304170aafa1bf31f,,797,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00797.jpg,Real/train/real_train_00797.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00797.jpg,real/train/real_train_00797.jpg,498494d0a65f8005a82e2b7e5eac76b5a15de6c10cd90dac56ebf4b4f7b47c2b,2f7653363ea6af8c816f0ec57361d2b3b5de01b9c18344e77ce007abaaedb5bb,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:41:58.339352+00:00,1280,720,185.0,43.0,1,18.48614784,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00797.jpg,True,/content/eyebrow_roi_cache/ca67221d3cc3f43540644483906afaedfed91be3767fd5a3304170aafa1bf31f.jpg
02958312a58af64ebb5024406f610efd16f09287a4ec890cf2d8dbda078c7f21,,801,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00801.jpg,Real/train/real_train_00801.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00801.jpg,real/train/real_train_00801.jpg,a0caa391ffd6a234e0fe0438fb2259b436eab24954a5650683be9f1eacbf09ac,a777ae1b09a938fd21ad3a75026e93a5c96ed3cd4e769381bca6c76a1cc66e1e,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:41:59.998659+00:00,640,480,72.0,18.0,1,494.3564666,0.09375,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00801.jpg,True,/content/eyebrow_roi_cache/02958312a58af64ebb5024406f610efd16f09287a4ec890cf2d8dbda078c7f21.jpg
065c17ddc24d47fc5f75c6aa3011b5ff4da6b86d876fae7022d79f810496bd8a,,802,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00802.jpg,Real/train/real_train_00802.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00802.jpg,real/train/real_train_00802.jpg,4f8eef685e4c1579813bfbe212beb6838cfd72ce5de3eaaf69473cf7df2af854,dfe931e41fd5f3be7f8fefb404cab0d6e0a193d275c56712c60e842b0b19fc93,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:00.477557+00:00,854,480,110.0,23.0,1,166.79271977,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00802.jpg,True,/content/eyebrow_roi_cache/065c17ddc24d47fc5f75c6aa3011b5ff4da6b86d876fae7022d79f810496bd8a.jpg
384921489f5783f031763e6c30e45b70d90e1162e4e691dd29b17341761439de,,803,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00803.jpg,Real/train/real_train_00803.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00803.jpg,real/train/real_train_00803.jpg,49084c2ea72909f684ff15220d509435333ee178c0ef21f0bdfb2bea55e65a88,d48d0e0a13d9ec4e52b9816683f1ed49512d18ed1f623efb07d57eaf7f5953a2,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:00.944077+00:00,1920,1080,216.0,48.0,1,19.43237647,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00803.jpg,True,/content/eyebrow_roi_cache/384921489f5783f031763e6c30e45b70d90e1162e4e691dd29b17341761439de.jpg
5fa28ad4bb0c19cb044abe52419e4c11ab3a5b410e2f918f4463a03ea88dd460,,804,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00804.jpg,Real/train/real_train_00804.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00804.jpg,real/train/real_train_00804.jpg,c592ba82ba7fb56fc9a0a6c73a0e6f98ce30ee291d36ce2e6d0645a72bcd8898,bce88aecae482b64b252f49179c7b4edc52ba60b8b272f32f9f2aae62e350abb,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:01.195273+00:00,854,480,175.0,46.0,1,29.47452682,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00804.jpg,True,/content/eyebrow_roi_cache/5fa28ad4bb0c19cb044abe52419e4c11ab3a5b410e2f918f4463a03ea88dd460.jpg
ab9ea059890b0d8359d18f5eb97130a3b32101ced97a3d5c5a33d20bce6d6bf3,,805,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00805.jpg,Real/train/real_train_00805.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00805.jpg,real/train/real_train_00805.jpg,2321d95d495bee0ace5ebb8b8c9a9a9317c34144907899b133260014137384b0,458d0f13dbffa845ea110731000f00731ec6bdb3a9d3f89c8981503907fec173,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:01.493730+00:00,640,480,90.0,29.0,1,82.06951762,0.09375,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00805.jpg,True,/content/eyebrow_roi_cache/ab9ea059890b0d8359d18f5eb97130a3b32101ced97a3d5c5a33d20bce6d6bf3.jpg
96d08b8b78336023d0879dc07a58e5b360a87db33e5ce2208c674f410e2a5b03,,806,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00806.jpg,Real/train/real_train_00806.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00806.jpg,real/train/real_train_00806.jpg,178fd37cc029e6afeb47eec1f61fdd91b8de732e0fbe7aed45315979b6b07ae1,22ed27a3eacc0c34f6d52175d2cfc6f24aaa5423c04ee227b9a4ef9f203b93a7,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:01.741489+00:00,1280,720,278.0,69.0,1,12.62141378,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00806.jpg,True,/content/eyebrow_roi_cache/96d08b8b78336023d0879dc07a58e5b360a87db33e5ce2208c674f410e2a5b03.jpg
acde1a14ff3ccd04d7764a9645d43f6a5ee36c4b0b39b40fbd698547c5349c7b,,809,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00809.jpg,Real/train/real_train_00809.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00809.jpg,real/train/real_train_00809.jpg,8f668d1ac46ca5858f0380ead4d427fdbdf1bb85717c77f976b2b6c5b2d2cd39,8f14e41cc259b6e9f70c9aa3a70a9127590eae66f2d895a0e3b6445622bf8812,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:02.654996+00:00,640,480,108.0,23.0,1,246.109347,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00809.jpg,True,/content/eyebrow_roi_cache/acde1a14ff3ccd04d7764a9645d43f6a5ee36c4b0b39b40fbd698547c5349c7b.jpg
4a5d0fd5842f57175117085cb7ac2cdcb1c60c76d259cedc5482fd5bdfda3bba,,810,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00810.jpg,Real/train/real_train_00810.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00810.jpg,real/train/real_train_00810.jpg,607c9b8f7cbed65884e015342f56f926c859a4c34cdcde298d54d6adc9f9f88c,7d7bd6f930fc100d0d613e3785deb18c571ff458ce348601b5f2d6fe2d6ed79e,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:03.129835+00:00,1280,720,252.0,67.0,1,34.77606788,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00810.jpg,True,/content/eyebrow_roi_cache/4a5d0fd5842f57175117085cb7ac2cdcb1c60c76d259cedc5482fd5bdfda3bba.jpg
8ae1f63cd781ccc90a84c1ee0661fcc9061cbd4c9e6131cf4263845bc970f7c7,,812,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00812.jpg,Real/train/real_train_00812.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00812.jpg,real/train/real_train_00812.jpg,f78b18a5f2f69f3227e57efd3c86cb6dbaaf0f01d48d5e45d955ce431c897fc3,b9c7dbdb5c67a4cdc1b6e6f40203d2b453c5501d7ba86c7c644ec6bee7be3746,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:03.616448+00:00,1280,720,210.0,63.0,1,32.40320543,0.09375,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00812.jpg,True,/content/eyebrow_roi_cache/8ae1f63cd781ccc90a84c1ee0661fcc9061cbd4c9e6131cf4263845bc970f7c7.jpg
7ac3f052616d49e2caed595bb2f40711712b95f8c6babce6b6ec494a69029afd,,815,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00815.jpg,Real/train/real_train_00815.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00815.jpg,real/train/real_train_00815.jpg,85a6da25b8953ad2b94c3878a4d73f0784603f9cca6873e33ec5d7bf354f8fe5,72ff31d84a78f9a3508b64d61b1af409ef8a85ce72d7b5def7c5e373ab3b7126,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:04.449066+00:00,720,480,93.0,18.0,1,175.65364297,0.09375,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00815.jpg,True,/content/eyebrow_roi_cache/7ac3f052616d49e2caed595bb2f40711712b95f8c6babce6b6ec494a69029afd.jpg
4256a7446f654083c0a12449abadb4470f6f1ef5219d54686942ae46bfb68d6e,,816,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00816.jpg,Real/train/real_train_00816.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00816.jpg,real/train/real_train_00816.jpg,14b0db132df0e7198e349e5696ca9ef2f25baac8bf3e7cece838a6dcd74afeb9,62cdc1d056a54391eb0ceb1e186d68e27a0f10873dc8ba6dd038237b55485724,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:04.733429+00:00,640,480,193.0,43.0,1,9.1049574,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00816.jpg,True,/content/eyebrow_roi_cache/4256a7446f654083c0a12449abadb4470f6f1ef5219d54686942ae46bfb68d6e.jpg
cb0adc26b365cce1908c3eb1e43ef791495e15f43e7fd6347ab0d3a8420f29cc,,818,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00818.jpg,Real/train/real_train_00818.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00818.jpg,real/train/real_train_00818.jpg,0ebe2a2b4ab16afadab5d3da03d848b525f24d308c5dded31a1898c07f06f270,fee86db3c7a055011b25b578187872e3aa8d4eb1eafc97ceac801477d51bbb61,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:05.481947+00:00,640,480,107.0,36.0,1,251.49003525,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00818.jpg,True,/content/eyebrow_roi_cache/cb0adc26b365cce1908c3eb1e43ef791495e15f43e7fd6347ab0d3a8420f29cc.jpg
e026dec2166eaa831fecd3d03991f3bf5dcb54c9d41c2fb6788f020051ec76f7,,819,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00819.jpg,Real/train/real_train_00819.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00819.jpg,real/train/real_train_00819.jpg,7e6a3e84ff263c331799ee530c2a8bad401ca60ffe6f4b1240ae797b3a08a489,edb5643ca79926cb92f07cc394e3c70388b628bc31a2c66ad15b4532408c9b04,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:05.794676+00:00,854,480,220.0,47.0,1,13.1638868,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00819.jpg,True,/content/eyebrow_roi_cache/e026dec2166eaa831fecd3d03991f3bf5dcb54c9d41c2fb6788f020051ec76f7.jpg
bda62f64c8d1994c7c0d091dc4262f95bdf4cd7446681e81c56601d0cacfb27b,,821,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00821.jpg,Real/train/real_train_00821.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00821.jpg,real/train/real_train_00821.jpg,aff3daf819e151bc1fe8f74866ea51cf15b5b2e3c970d9cd699e881366907bdf,d9da0dc3bb6ae630e5e1cf48b81e5c715ec2255d59883032baa42f120ff3eb50,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:06.403281+00:00,1280,720,174.0,43.0,1,39.65447411,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00821.jpg,True,/content/eyebrow_roi_cache/bda62f64c8d1994c7c0d091dc4262f95bdf4cd7446681e81c56601d0cacfb27b.jpg
71a0c2cc53e4e442af1037b94a4811beac5c92bee811bcc9ce5e108f4f2dad52,,822,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00822.jpg,Real/train/real_train_00822.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00822.jpg,real/train/real_train_00822.jpg,5099f07e5a50210383e4edb9e357613ee1ec656b8475570de98179c2845805de,e4917979e04c72fadb6cdb67b24ef0da4ecb60bcd4b8d820657c6b1e55eca1bc,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:06.716591+00:00,640,480,110.0,24.0,1,65.61873221,0.0625,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00822.jpg,True,/content/eyebrow_roi_cache/71a0c2cc53e4e442af1037b94a4811beac5c92bee811bcc9ce5e108f4f2dad52.jpg
471af79f1e1887d7bb4c0b96289a9c439080198908b6110352a8d97583024e6b,,825,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00825.jpg,Real/train/real_train_00825.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00825.jpg,real/train/real_train_00825.jpg,9b08f0476192d6638e2fafa5520a63e97c21b59c726242de36f1327ae7e12a17,f12f66cd468fad517c1b65a149ec314ee017939ac388dccf91f691f9fe7fba16,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:07.876034+00:00,1920,1080,249.0,49.0,1,11.10094034,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00825.jpg,True,/content/eyebrow_roi_cache/471af79f1e1887d7bb4c0b96289a9c439080198908b6110352a8d97583024e6b.jpg
c12b95e95f119253baf7d2409dbfed6affc5a4276c407dd5f863d9cc1149ee09,,826,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00826.jpg,Real/train/real_train_00826.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00826.jpg,real/train/real_train_00826.jpg,c349c1ab2b10afda9c386dd133986f6a8f3888e35384366ca82f4fdd185b4548,09ace08d38f0cd5fb3243f6071f99559232a8e27a50352fde08b16404fb4095a,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:08.263578+00:00,1264,720,270.0,73.0,1,19.97042488,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00826.jpg,True,/content/eyebrow_roi_cache/c12b95e95f119253baf7d2409dbfed6affc5a4276c407dd5f863d9cc1149ee09.jpg
5f9ec94ee61e803a2604810809153daecd34d7ec6cae0cb13f0cdc9b65ff2dd5,,828,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00828.jpg,Real/train/real_train_00828.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00828.jpg,real/train/real_train_00828.jpg,b96f69ad5302086b1be47f55b710b09e51c7fbc8851ab9f1b4269b5bab2edff1,3f7d4217f40004a3674eb4506aab576e5187781a00f54160ad10ebf1fce372eb,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:08.997353+00:00,1280,720,210.0,48.0,1,17.59660217,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00828.jpg,True,/content/eyebrow_roi_cache/5f9ec94ee61e803a2604810809153daecd34d7ec6cae0cb13f0cdc9b65ff2dd5.jpg
70a19d6bca9b96aa2154de56d699e09bd7ede51561e14beb544bd9f724891060,,831,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00831.jpg,Real/train/real_train_00831.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00831.jpg,real/train/real_train_00831.jpg,9843a8bde3adc72353e62c10b0af36f8c22134424a71e2f1d94d0b9905b8ec9b,41cd0d93ea7f12d23d8ca7c39afb825b893ab892cee2a4bacd3fc5b006c58d4f,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:42:10.155235+00:00,640,480,103.0,25.0,1,300.08453894,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00831.jpg,True,/content/eyebrow_roi_cache/70a19d6bca9b96aa2154de56d699e09bd7ede51561e14beb544bd9f724891060.jpg
